wt, sa, sb, sc, d_a, d_b, d_c, d_a_mod, d_b_mod, d_c_mod, d_a_mod_clip, d_b_mod_clip, d_c_mod_clip, d_zero, c, dominant_phase_idx
4.085735660294196769e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-9.353012682535022382e-01,1.054087888402554185e+00,-1.187866201490515305e-01,-9.893891566560564232e-01,1.000000000000000000e+00,-1.728745085516057156e-01,-9.893891566560564232e-01,1.000000000000000000e+00,-1.728745085516057156e-01,5.408788840255418506e-02,-9.893989398939844193e-01,1.000000000000000000e+00
4.086364041663051339e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-9.357265979265281253e-01,1.053791451939065649e+00,-1.180648540125370793e-01,-9.895180498655937740e-01,1.000000000000000000e+00,-1.718563059516027280e-01,-9.895180498655937740e-01,1.000000000000000000e+00,-1.718563059516027280e-01,5.379145193906564870e-02,-9.853985398539819585e-01,1.000000000000000000e+00
4.188161823417535956e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-9.996370064398478750e-01,1.000362598697020600e+00,-7.255922571722531666e-04,-9.999996051368684746e-01,1.000000000000000000e+00,-1.088190954192852933e-03,-9.999996051368684746e-01,1.000000000000000000e+00,-1.088190954192852933e-03,3.625986970205996585e-04,-3.373337333733346100e-01,1.000000000000000000e+00
4.188790204786391413e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000222e+00,9.999999999999996669e-01,1.025580099404567566e-15,-1.000000000000000000e+00,9.999999999999998890e-01,1.247624704329598874e-15,-1.000000000000000000e+00,9.999999999999998890e-01,1.247624704329598874e-15,-2.220446049250313081e-16,-3.333333333333285964e-01,0.000000000000000000e+00
4.189418586155245983e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000362598697020600e+00,9.996370064398477640e-01,7.255922571732788219e-04,-1.000000000000000000e+00,9.999996051368683636e-01,1.088190954193878589e-03,-1.000000000000000000e+00,9.999996051368683636e-01,1.088190954193878589e-03,-3.625986970205996585e-04,-3.293329332933296882e-01,0.000000000000000000e+00
4.259797299466988818e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.038441578902608686e+00,9.565185317330282544e-01,8.192304716958093147e-02,-1.000000000000000000e+00,9.949601106356369407e-01,1.203646260721896177e-01,-1.000000000000000000e+00,9.949601106356369407e-01,1.203646260721896177e-01,-3.844157890260868626e-02,1.187118711871235632e-01,0.000000000000000000e+00
4.260425680835843387e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.038758673737340210e+00,9.561118789371327864e-01,8.264679480020782620e-02,-1.000000000000000000e+00,9.948705526744729966e-01,1.214054685375480364e-01,-1.000000000000000000e+00,9.948705526744729966e-01,1.214054685375480364e-01,-3.875867373734021015e-02,1.227122712271260241e-01,0.000000000000000000e+00
4.391757386926506079e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.095853015900836613e+00,8.630925366650953334e-01,2.327604792357415298e-01,-1.000000000000000000e+00,9.589455525659319468e-01,3.286134951365781154e-01,-1.000000000000000000e+00,9.589455525659319468e-01,3.286134951365781154e-01,-9.585301590083661338e-02,9.587958795879636398e-01,0.000000000000000000e+00
4.392385768295360648e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.096081481575018834e+00,8.626103504309615699e-01,2.334711311440575698e-01,-1.000000000000000000e+00,9.586918320059804044e-01,3.295526127190764321e-01,-1.000000000000000000e+00,9.586918320059804044e-01,3.295526127190764321e-01,-9.608148157501883446e-02,9.627962796279661006e-01,0.000000000000000000e+00
4.398041200615054436e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.098118185776061573e+00,8.582553696297121615e-01,2.398628161463497444e-01,-1.000000000000000000e+00,9.563735554057737343e-01,3.379810019224113171e-01,-1.000000000000000000e+00,9.563735554057737343e-01,3.379810019224113171e-01,-9.811818577606157277e-02,9.987998799880024592e-01,0.000000000000000000e+00
4.405581777041311931e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.100779146019371657e+00,8.524060523061759431e-01,2.483730937131960192e-01,-1.000000000000000000e+00,9.531851983255476002e-01,3.491522397325677041e-01,-1.000000000000000000e+00,9.531851983255476002e-01,3.491522397325677041e-01,-1.007791460193716571e-01,9.531953195319537997e-01,0.000000000000000000e+00
4.406210158410167388e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.100998069509737443e+00,8.519164168048654062e-01,2.490816527048724527e-01,-1.000000000000000000e+00,9.529144863146028488e-01,3.500797222146099230e-01,-1.000000000000000000e+00,9.529144863146028488e-01,3.500797222146099230e-01,-1.009980695097374426e-01,9.491949194919442334e-01,0.000000000000000000e+00
4.482872685410457692e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.124420312285345780e+00,7.897166856975281757e-01,3.347036265878178818e-01,-1.000000000000000000e+00,9.141369979828739556e-01,4.591239388731636617e-01,-1.000000000000000000e+00,9.141369979828739556e-01,4.591239388731636617e-01,-1.244203122853457799e-01,4.611461146114628207e-01,0.000000000000000000e+00
4.483501066779313149e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.124585167265584218e+00,7.891871652663751124e-01,3.353980019992094386e-01,-1.000000000000000000e+00,9.137723325319593304e-01,4.599831692647936565e-01,-1.000000000000000000e+00,9.137723325319593304e-01,4.599831692647936565e-01,-1.245851672655842179e-01,4.571457145714568071e-01,0.000000000000000000e+00
4.712231885042475810e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.154700524130855221e+00,5.775073574069953253e-01,5.771931667238602293e-01,-1.000000000000000000e+00,7.322078815378505467e-01,7.318936908547154507e-01,-1.000000000000000000e+00,7.322078815378505467e-01,7.318936908547154507e-01,-1.547005241308552215e-01,-9.989998999900002730e-01,0.000000000000000000e+00
4.941591084674493928e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.124502795278553346e+00,3.350508308309162464e-01,7.894519644476373221e-01,-1.000000000000000000e+00,4.595536261094695929e-01,9.139547597261906686e-01,-1.000000000000000000e+00,4.595536261094695929e-01,9.139547597261906686e-01,-1.245027952785533465e-01,4.591459145914562612e-01,0.000000000000000000e+00
4.942219466043349385e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.124337718294104116e+00,3.343563893041874846e-01,7.899813289899167978e-01,-1.000000000000000000e+00,4.586941075982916005e-01,9.143190472840209138e-01,-1.000000000000000000e+00,4.586941075982916005e-01,9.143190472840209138e-01,-1.243377182941041159e-01,4.631463146314622747e-01,0.000000000000000000e+00
5.018881993043640577e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.100888662102098792e+00,2.487273854856924538e-01,8.521612766164065045e-01,-1.000000000000000000e+00,3.496160475877912455e-01,9.530499387185052962e-01,-1.000000000000000000e+00,3.496160475877912455e-01,9.530499387185052962e-01,-1.008886621020987917e-01,9.511951195119578983e-01,0.000000000000000000e+00
5.019510374412495146e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.100669521272366502e+00,2.480187774223528152e-01,8.526507438500138258e-01,-1.000000000000000000e+00,3.486882986947192897e-01,9.533202651223803281e-01,-1.000000000000000000e+00,3.486882986947192897e-01,9.533202651223803281e-01,-1.006695212723665023e-01,9.551955195519568065e-01,0.000000000000000000e+00
5.026422569469898072e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.098230306792973732e+00,2.402176867007267402e-01,8.580126200922472135e-01,-1.000000000000000000e+00,3.384479934937004719e-01,9.562429268852209452e-01,-1.000000000000000000e+00,3.384479934937004719e-01,9.562429268852209452e-01,-9.823030679297373169e-02,9.991999199919980867e-01,0.000000000000000000e+00
5.032706383158446428e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.095967302832564272e+00,2.331158166960041467e-01,8.628514861365601529e-01,-1.000000000000000000e+00,3.290831195285683908e-01,9.588187889691244248e-01,-1.000000000000000000e+00,3.290831195285683908e-01,9.588187889691244248e-01,-9.596730283256427185e-02,9.607960796079595411e-01,0.000000000000000000e+00
5.033334764527301886e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.095738620791117501e+00,2.324051187983426636e-01,8.633335019927749210e-01,-1.000000000000000000e+00,3.281437395894601927e-01,9.590721227838924223e-01,-1.000000000000000000e+00,3.281437395894601927e-01,9.590721227838924223e-01,-9.573862079111750134e-02,9.567956795679535276e-01,0.000000000000000000e+00
5.164038089249109120e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.038917067349711454e+00,8.300865639556662123e-02,9.559084109541450269e-01,-1.000000000000000000e+00,1.219257237452780751e-01,9.948254783038564808e-01,-1.000000000000000000e+00,1.219257237452780751e-01,9.948254783038564808e-01,-3.891706734971145387e-02,1.247124712471219254e-01,0.000000000000000000e+00
5.164666470617963689e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.038600177583090645e+00,8.228492504630399718e-02,9.563152525367866197e-01,-1.000000000000000000e+00,1.208851026293946418e-01,9.949154301198772643e-01,-1.000000000000000000e+00,1.208851026293946418e-01,9.949154301198772643e-01,-3.860017758309064462e-02,1.207120712071230173e-01,0.000000000000000000e+00
5.235673565298561094e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000181348715354135e+00,3.627961464931212638e-04,9.998185525688609854e-01,-1.000000000000000000e+00,5.441448618472561997e-04,9.999999012842151203e-01,-1.000000000000000000e+00,5.441448618472561997e-04,9.999999012842151203e-01,-1.813487153541348817e-04,-3.313331333133291423e-01,0.000000000000000000e+00
5.236301946667416551e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-9.998185525688606523e-01,-3.627961464938640507e-04,1.000181348715354579e+00,-9.999999012842152313e-01,-5.441448618484429674e-04,1.000000000000000000e+00,-9.999999012842152313e-01,-5.441448618484429674e-04,1.000000000000000000e+00,1.813487153545789710e-04,-3.353335333533422613e-01,2.000000000000000000e+00
5.338728109790755738e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-9.355139792650137842e-01,-1.184257429260403005e-01,1.053939722191054029e+00,-9.894537014560678134e-01,-1.723654651170943297e-01,1.000000000000000000e+00,-9.894537014560678134e-01,-1.723654651170943297e-01,1.000000000000000000e+00,5.393972219105402921e-02,-9.873987398739885180e-01,2.000000000000000000e+00
5.339356491159610307e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-9.350884649129913573e-01,-1.191474856459500409e-01,1.054235950558941370e+00,-9.893244154719327277e-01,-1.733834362048914113e-01,1.000000000000000000e+00,-9.893244154719327277e-01,-1.733834362048914113e-01,1.000000000000000000e+00,5.423595055894137040e-02,-9.913991399139874261e-01,2.000000000000000000e+00
5.340613253897320334e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-9.342363286812325196e-01,-1.205908296599515483e-01,1.054827158341184123e+00,-9.890634870224166431e-01,-1.754179880011356718e-01,1.000000000000000000e+00,-9.890634870224166431e-01,-1.754179880011356718e-01,1.000000000000000000e+00,5.482715834118412346e-02,-9.993999399939994532e-01,2.000000000000000000e+00
5.341870016635030360e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-9.333827168676894770e-01,-1.220339832064812474e-01,1.055416700074170544e+00,-9.887994169418600210e-01,-1.774506832806517775e-01,1.000000000000000000e+00,-9.887994169418600210e-01,-1.774506832806517775e-01,1.000000000000000000e+00,5.541670007417054400e-02,-9.925992599259885196e-01,2.000000000000000000e+00
5.342498398003884930e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-9.329553580389827738e-01,-1.227554878421217022e-01,1.055710845881104420e+00,-9.886662039200871943e-01,-1.784663337232261227e-01,1.000000000000000000e+00,-9.886662039200871943e-01,-1.784663337232261227e-01,1.000000000000000000e+00,5.571084588110442049e-02,-9.885988598859896115e-01,2.000000000000000000e+00
5.444296179758369547e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-8.589831098061814219e-01,-2.387980625538743407e-01,1.097781172360055679e+00,-9.567642821662371011e-01,-3.365792349139300477e-01,1.000000000000000000e+00,-9.567642821662371011e-01,-3.365792349139300477e-01,1.000000000000000000e+00,9.778117236005567925e-02,-3.405340534053422630e-01,2.000000000000000000e+00
5.444924561127224116e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-8.584980344438257749e-01,-2.395079219137244697e-01,1.098005956357550161e+00,-9.565039908013759362e-01,-3.375138782712746588e-01,1.000000000000000000e+00,-9.565039908013759362e-01,-3.375138782712746588e-01,1.000000000000000000e+00,9.800595635755016133e-02,-3.365336533653362494e-01,2.000000000000000000e+00
5.654803938324742596e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-6.787746475840317206e-01,-4.695927336555585918e-01,1.148367381239590035e+00,-8.271420288236217555e-01,-6.179601148951485712e-01,1.000000000000000000e+00,-8.271420288236217555e-01,-6.179601148951485712e-01,1.000000000000000000e+00,1.483673812395900349e-01,9.995999599960043724e-01,2.000000000000000000e+00
5.759743626923501836e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-5.771931667238595631e-01,-5.775073574069958804e-01,1.154700524130855221e+00,-7.318936908547147846e-01,-7.322078815378511019e-01,1.000000000000000000e+00,-7.318936908547147846e-01,-7.322078815378511019e-01,1.000000000000000000e+00,1.547005241308552215e-01,3.323332333233253166e-01,2.000000000000000000e+00
5.901757816284695757e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-4.298323695008377521e-01,-7.132180192292492116e-01,1.143050388730086686e+00,-5.728827582309243827e-01,-8.562684079593358977e-01,1.000000000000000000e+00,-5.728827582309243827e-01,-8.562684079593358977e-01,1.000000000000000000e+00,1.430503887300866861e-01,-5.717571757175718972e-01,2.000000000000000000e+00
5.902386197653551214e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-4.291588376463346122e-01,-7.137885141929056765e-01,1.142947351839240122e+00,-5.721061894855747898e-01,-8.567358660321457986e-01,1.000000000000000000e+00,-5.721061894855747898e-01,-8.567358660321457986e-01,1.000000000000000000e+00,1.429473518392401221e-01,-5.757575757575779107e-01,2.000000000000000000e+00
5.951399944424228927e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-3.761223843926216892e-01,-7.574011095212708211e-01,1.133523493913892288e+00,-5.096458783065139775e-01,-8.909246034351631094e-01,1.000000000000000000e+00,-5.096458783065139775e-01,-8.909246034351631094e-01,1.000000000000000000e+00,1.335234939138922883e-01,-8.877887788778906497e-01,2.000000000000000000e+00
5.952028325793083496e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-3.754362900086158361e-01,-7.579486536665692720e-01,1.133384943675184831e+00,-5.088212336838007221e-01,-8.913335973417541025e-01,1.000000000000000000e+00,-5.088212336838007221e-01,-8.913335973417541025e-01,1.000000000000000000e+00,1.333849436751848305e-01,-8.917891789178895579e-01,2.000000000000000000e+00
5.968994622752164858e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-3.568565935614524953e-01,-7.726185100189116861e-01,1.129475103580363848e+00,-4.863316971418163437e-01,-9.020936135992755345e-01,1.000000000000000000e+00,-4.863316971418163437e-01,-9.020936135992755345e-01,1.000000000000000000e+00,1.294751035803638484e-01,-9.997999799980021862e-01,2.000000000000000000e+00
5.982819012866970709e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-3.416413881832987554e-01,-7.844074835759391462e-01,1.126048871759237624e+00,-4.676902599425363793e-01,-9.104563553351767702e-01,1.000000000000000000e+00,-4.676902599425363793e-01,-9.104563553351767702e-01,1.000000000000000000e+00,1.260488717592376240e-01,-9.121912191219152533e-01,2.000000000000000000e+00
5.983447394235826167e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-3.409482145629552097e-01,-7.849398010534127668e-01,1.125888015616367754e+00,-4.668362301793229641e-01,-9.108278166697805212e-01,1.000000000000000000e+00,-4.668362301793229641e-01,-9.108278166697805212e-01,1.000000000000000000e+00,1.258880156163677544e-01,-9.081908190819092397e-01,2.000000000000000000e+00
6.072677548613214071e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-2.412821559440812280e-01,-8.572838633794072072e-01,1.098566019323488074e+00,-3.398481752675692746e-01,-9.558498827028952816e-01,1.000000000000000000e+00,-3.398481752675692746e-01,-9.558498827028952816e-01,1.000000000000000000e+00,9.856601932348807438e-02,-3.401340134013395300e-01,2.000000000000000000e+00
6.073305929982068641e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-2.405725335418271160e-01,-8.577697858553918753e-01,1.098342319397218825e+00,-3.389148529390459408e-01,-9.561121052526107000e-01,1.000000000000000000e+00,-3.389148529390459408e-01,-9.561121052526107000e-01,1.000000000000000000e+00,9.834231939721882476e-02,-3.361336133613335164e-01,2.000000000000000000e+00
6.282556925810731663e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-7.255922571725360350e-04,-9.996370064398478750e-01,1.000362598697020156e+00,-1.088190954192691604e-03,-9.999996051368680305e-01,1.000000000000000000e+00,-1.088190954192691604e-03,-9.999996051368680305e-01,1.000000000000000000e+00,3.625986970201555692e-04,9.959995999599939864e-01,2.000000000000000000e+00
6.283185307179586232e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-2.828200636599752102e-16,-1.000000000000000222e+00,1.000000000000000000e+00,-6.077545873494390207e-17,-1.000000000000000000e+00,1.000000000000000222e+00,-6.077545873494390207e-17,-1.000000000000000000e+00,1.000000000000000000e+00,-2.220446049250313081e-16,1.000000000000000000e+00,1.000000000000000000e+00
