wt, sa, sb, sc, d_a, d_b, d_c, d_a_mod, d_b_mod, d_c_mod, d_a_mod_clip, d_b_mod_clip, d_c_mod_clip, d_zero, c, dominant_phase_idx
3.651524134415499390e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-2.440587230019773957e-01,4.999533019903192321e-01,-2.558945789883416699e-01,2.559879750077033167e-01,1.000000000000000000e+00,2.441521190213390424e-01,2.559879750077033167e-01,1.000000000000000000e+00,2.441521190213390424e-01,-5.000466980096807124e-01,2.463246324632493156e-01,1.000000000000000000e+00
3.652780897153208972e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-2.446069675241725472e-01,4.999614951678703068e-01,-2.553545276436975375e-01,2.554315373079570906e-01,1.000000000000000000e+00,2.446839771884321002e-01,2.554315373079570906e-01,1.000000000000000000e+00,2.446839771884321002e-01,-5.000385048321296377e-01,2.543254325432542373e-01,1.000000000000000000e+00
3.653409278522063985e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-2.448809449599712307e-01,4.999652956328925479e-01,-2.550843506729211230e-01,2.551537594071361381e-01,1.000000000000000000e+00,2.449503536941862736e-01,2.551537594071361381e-01,1.000000000000000000e+00,2.449503536941862736e-01,-5.000347043671073965e-01,2.583258325832566982e-01,1.000000000000000000e+00
3.664720143161451116e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-2.497958994079802486e-01,4.999999444723712827e-01,-2.502040450643908676e-01,2.502041561196484687e-01,1.000000000000000000e+00,2.497960104632378497e-01,2.502041561196484687e-01,1.000000000000000000e+00,2.497960104632378497e-01,-5.000000555276287173e-01,3.303330333033329680e-01,1.000000000000000000e+00
3.665348524530305685e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-2.500680211934384611e-01,4.999999938302633895e-01,-2.499319726368247063e-01,2.499319849762981494e-01,1.000000000000000000e+00,2.500680335329119042e-01,2.499319849762981494e-01,1.000000000000000000e+00,2.500680335329119042e-01,-5.000000061697366105e-01,3.343334333433354288e-01,1.000000000000000000e+00
3.769659831760209912e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-2.937909426222474196e-01,4.972740687237631740e-01,-2.034831261015155324e-01,2.089349886539894618e-01,1.000000000000000000e+00,2.992428051747213491e-01,2.089349886539894618e-01,1.000000000000000000e+00,2.992428051747213491e-01,-5.027259312762368815e-01,9.983998399839961735e-01,1.000000000000000000e+00
3.870829232145839960e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-3.331502793054087475e-01,4.894654748271194400e-01,-1.563151955217104705e-01,1.773842458674718126e-01,1.000000000000000000e+00,3.542193296511700895e-01,1.773842458674718126e-01,1.000000000000000000e+00,3.542193296511700895e-01,-5.105345251728805600e-01,3.575357535753553861e-01,1.000000000000000000e+00
3.871457613514694973e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-3.333845002581459216e-01,4.894012231073893160e-01,-1.560167228492432001e-01,1.772142766344647624e-01,1.000000000000000000e+00,3.545820540433675117e-01,1.772142766344647624e-01,1.000000000000000000e+00,3.545820540433675117e-01,-5.105987768926106840e-01,3.535353535353529253e-01,1.000000000000000000e+00
3.899734775113162577e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-3.437867998414020354e-01,4.863102843132314224e-01,-1.425234844718291927e-01,1.699029158453665422e-01,1.000000000000000000e+00,3.711662312149394127e-01,1.699029158453665422e-01,1.000000000000000000e+00,3.711662312149394127e-01,-5.136897156867685776e-01,1.735173517351711325e-01,1.000000000000000000e+00
3.900363156482017590e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-3.440148704238754074e-01,4.862371707485879102e-01,-1.422223003247123363e-01,1.697479588275366269e-01,1.000000000000000000e+00,3.715405289266996980e-01,1.697479588275366269e-01,1.000000000000000000e+00,3.715405289266996980e-01,-5.137628292514120343e-01,1.695169516951686717e-01,1.000000000000000000e+00
4.083850516187632174e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-4.044438505770582282e-01,4.568174452762178706e-01,-5.237359469915944116e-02,1.387387041467238458e-01,1.000000000000000000e+00,4.908089600246226536e-01,1.387387041467238458e-01,1.000000000000000000e+00,4.908089600246226536e-01,-5.431825547237820739e-01,-9.985998599860010927e-01,1.000000000000000000e+00
4.188161823417535956e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-4.328555210699683298e-01,4.331697117337187097e-01,-3.141906637502313716e-04,1.339747671963129050e-01,1.000000000000000000e+00,5.665160976025309658e-01,1.339747671963129050e-01,1.000000000000000000e+00,5.665160976025309658e-01,-5.668302882662812348e-01,-3.373337333733346100e-01,1.000000000000000000e+00
4.188790204786391413e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-4.330127018922194093e-01,4.330127018922191318e-01,4.440892098500626162e-16,-1.000000000000000000e+00,-1.339745962155614589e-01,-5.669872981077801466e-01,-1.000000000000000000e+00,-1.339745962155614589e-01,-5.669872981077801466e-01,5.669872981077805907e-01,-3.333333333333285964e-01,0.000000000000000000e+00
4.219580891860278626e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-4.405039112183719574e-01,4.251110002007965627e-01,1.539291101757554042e-02,-1.000000000000000000e+00,-1.343850885808314799e-01,-5.441031777640524814e-01,-1.000000000000000000e+00,-1.343850885808314799e-01,-5.441031777640524814e-01,5.594960887816280426e-01,-1.373137313731334075e-01,0.000000000000000000e+00
4.220209273229133196e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-4.406524683855623792e-01,4.249455186683241958e-01,1.570694971723831171e-02,-1.000000000000000000e+00,-1.344020129461134250e-01,-5.436405818971993265e-01,-1.000000000000000000e+00,-1.344020129461134250e-01,-5.436405818971993265e-01,5.593475316144376208e-01,-1.333133313331309466e-01,0.000000000000000000e+00
4.398041200615054436e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-4.754991226198744259e-01,3.716354765168670138e-01,1.038636461030075370e-01,-1.000000000000000000e+00,-1.528654008632586159e-01,-4.206372312771181066e-01,-1.000000000000000000e+00,-1.528654008632586159e-01,-4.206372312771181066e-01,5.245008773801256297e-01,9.987998799880024592e-01,0.000000000000000000e+00
4.586555611271507793e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-4.960467113133573136e-01,3.023671238955674689e-01,1.936795874177899557e-01,-1.000000000000000000e+00,-2.015861647910752175e-01,-3.102737012688527307e-01,-1.000000000000000000e+00,-2.015861647910752175e-01,-3.102737012688527307e-01,5.039532886866426864e-01,-1.989198919892025685e-01,0.000000000000000000e+00
4.587183992640362362e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-4.960860447955380281e-01,3.021168341677890057e-01,1.939692106277491335e-01,-1.000000000000000000e+00,-2.017971210366730217e-01,-3.099447445767128939e-01,-1.000000000000000000e+00,-2.017971210366730217e-01,-3.099447445767128939e-01,5.039139552044620274e-01,-2.029202920292050294e-01,0.000000000000000000e+00
4.602265145492878240e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-4.969712479757629198e-01,2.960743202723938872e-01,2.008969277033691159e-01,-1.000000000000000000e+00,-2.069544317518432486e-01,-3.021318243208680476e-01,-1.000000000000000000e+00,-2.069544317518432486e-01,-3.021318243208680476e-01,5.030287520242371357e-01,-2.989298929892996171e-01,0.000000000000000000e+00
4.602893526861733697e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-4.970056798475042670e-01,2.958210779455770489e-01,2.011846019019273291e-01,-1.000000000000000000e+00,-2.071732422069187396e-01,-3.018097182505684595e-01,-1.000000000000000000e+00,-2.071732422069187396e-01,-3.018097182505684595e-01,5.029943201524957885e-01,-3.029302930293091833e-01,0.000000000000000000e+00
4.712231885042475810e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-4.999999938302633895e-01,2.500680211934385722e-01,2.499319726368249006e-01,-1.000000000000000000e+00,-2.499319849762980383e-01,-2.500680335329117376e-01,-1.000000000000000000e+00,-2.499319849762980383e-01,-2.500680335329117376e-01,5.000000061697366105e-01,-9.989998999900002730e-01,0.000000000000000000e+00
4.821570243223218810e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-4.970228221907643795e-01,2.013284092181609197e-01,2.956944129726035708e-01,-1.000000000000000000e+00,-3.016487685910746452e-01,-2.072827648366319941e-01,-1.000000000000000000e+00,-3.016487685910746452e-01,-2.072827648366319941e-01,5.029771778092355650e-01,-3.049304930493015320e-01,0.000000000000000000e+00
4.822198624592074268e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-4.969884884419380477e-01,2.010407747255966437e-01,2.959477137163414318e-01,-1.000000000000000000e+00,-3.019707368324653363e-01,-2.070637978417205760e-01,-1.000000000000000000e+00,-3.019707368324653363e-01,-2.070637978417205760e-01,5.030115115580620078e-01,-3.009300930092955184e-01,0.000000000000000000e+00
4.837279777444590145e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-4.961056380803126054e-01,1.941139935181410425e-01,3.019916445621716461e-01,-1.000000000000000000e+00,-3.097803684015463244e-01,-2.019027173575157486e-01,-1.000000000000000000e+00,-3.097803684015463244e-01,-2.019027173575157486e-01,5.038943619196873946e-01,-2.049204920492044835e-01,0.000000000000000000e+00
4.837908158813444714e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-4.960664025392399479e-01,1.938244085895335367e-01,3.022419939497064667e-01,-1.000000000000000000e+00,-3.101091888712265154e-01,-2.016916035110535854e-01,-1.000000000000000000e+00,-3.101091888712265154e-01,-2.016916035110535854e-01,5.039335974607600521e-01,-2.009200920092020226e-01,0.000000000000000000e+00
5.026422569469898072e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-4.755476724443464809e-01,1.040173095605803066e-01,3.715303628837662298e-01,-1.000000000000000000e+00,-4.204350179950732125e-01,-1.529219646718872894e-01,-1.000000000000000000e+00,-4.204350179950732125e-01,-1.529219646718872894e-01,5.244523275556535191e-01,9.991999199919980867e-01,0.000000000000000000e+00
5.204254496855819312e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-4.407266817237909806e-01,1.586396674903360615e-02,4.248627149747573606e-01,-1.000000000000000000e+00,-5.434093515271755104e-01,-1.344106033014517143e-01,-1.000000000000000000e+00,-5.434093515271755104e-01,-1.344106033014517143e-01,5.592733182762090749e-01,-1.313131313131350453e-01,0.000000000000000000e+00
5.204882878224673881e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-4.405782115479792149e-01,1.554993113491837629e-02,4.250282804130608438e-01,-1.000000000000000000e+00,-5.438718573171023030e-01,-1.343935080389598857e-01,-1.000000000000000000e+00,-5.438718573171023030e-01,-1.343935080389598857e-01,5.594217884520207296e-01,-1.353135313531339534e-01,0.000000000000000000e+00
5.235673565298561094e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-4.330912281894394589e-01,1.570953396290718273e-04,4.329341328498103603e-01,-1.000000000000000000e+00,-5.667516764709314980e-01,-1.339746389607501809e-01,-1.000000000000000000e+00,-5.667516764709314980e-01,-1.339746389607501809e-01,5.669087718105605411e-01,-3.313331333133291423e-01,0.000000000000000000e+00
5.236301946667416551e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-4.329341328498101937e-01,-1.570953396293934558e-04,4.330912281894396254e-01,1.339746389607501253e-01,5.667516764709309429e-01,1.000000000000000000e+00,1.339746389607501253e-01,5.667516764709309429e-01,1.000000000000000000e+00,-5.669087718105603191e-01,-3.353335333533422613e-01,2.000000000000000000e+00
5.340613253897320334e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-4.045361968881279191e-01,-5.221736097447999408e-02,4.567535578626079062e-01,1.387102452492642302e-01,4.910290811629121621e-01,1.000000000000000000e+00,1.387102452492642302e-01,4.910290811629121621e-01,1.000000000000000000e+00,-5.432464421373921493e-01,-9.993999399939994532e-01,2.000000000000000000e+00
5.524100613602934473e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-3.441288547811927057e-01,-1.420716871843417939e-01,4.862005419655344163e-01,1.696706032532728781e-01,3.717277708501237621e-01,1.000000000000000000e+00,1.696706032532728781e-01,3.717277708501237621e-01,1.000000000000000000e+00,-5.137994580344655837e-01,1.675167516751656649e-01,2.000000000000000000e+00
5.524728994971789930e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-3.439008521068599444e-01,-1.423728994254975233e-01,4.862737515323574122e-01,1.698253963607826433e-01,3.713533490421450645e-01,1.000000000000000000e+00,1.698253963607826433e-01,3.713533490421450645e-01,1.000000000000000000e+00,-5.137262484676425878e-01,1.715171517151716785e-01,2.000000000000000000e+00
5.553006156570257978e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-3.335015613748245622e-01,-1.558674634036738837e-01,4.893690247784984182e-01,1.771294138466770196e-01,3.547635118178277258e-01,1.000000000000000000e+00,1.771294138466770196e-01,3.547635118178277258e-01,1.000000000000000000e+00,-5.106309752215015818e-01,3.515351535153570239e-01,2.000000000000000000e+00
5.553634537939112548e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-3.332674062311540841e-01,-1.561659668935003464e-01,4.894333731246543473e-01,1.772992206441916241e-01,3.544006599818453340e-01,1.000000000000000000e+00,1.772992206441916241e-01,3.544006599818453340e-01,1.000000000000000000e+00,-5.105666268753457082e-01,3.555355535553559321e-01,2.000000000000000000e+00
5.654803938324742596e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-2.939180441263005150e-01,-2.033396183891467146e-01,4.972576625154471186e-01,2.088242933582523664e-01,2.994027190954061668e-01,1.000000000000000000e+00,2.088242933582523664e-01,2.994027190954061668e-01,1.000000000000000000e+00,-5.027423374845528814e-01,9.995999599960043724e-01,2.000000000000000000e+00
5.759115245554646378e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-2.502040450643911451e-01,-2.497958994079802486e-01,4.999999444723712827e-01,2.497960104632375722e-01,2.502041561196484687e-01,1.000000000000000000e+00,2.497960104632375722e-01,2.502041561196484687e-01,1.000000000000000000e+00,-5.000000555276287173e-01,3.363336333633384356e-01,2.000000000000000000e+00
5.759743626923501836e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-2.499319726368246231e-01,-2.500680211934388497e-01,4.999999938302633895e-01,2.500680335329119597e-01,2.499319849762977608e-01,1.000000000000000000e+00,2.500680335329119597e-01,2.499319849762977608e-01,1.000000000000000000e+00,-5.000000061697366105e-01,3.323332333233253166e-01,2.000000000000000000e+00
5.771682872931743091e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-2.447439683221184770e-01,-2.552194517554038922e-01,4.999634200775222581e-01,2.552926116003592649e-01,2.448171281670738497e-01,1.000000000000000000e+00,2.552926116003592649e-01,2.448171281670738497e-01,1.000000000000000000e+00,-5.000365799224777419e-01,2.563256325632607968e-01,2.000000000000000000e+00
5.772311254300598549e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-2.444699425796576508e-01,-2.554895783244691132e-01,4.999595209041267085e-01,2.555705365162155851e-01,2.445509007714041227e-01,1.000000000000000000e+00,2.555705365162155851e-01,2.445509007714041227e-01,1.000000000000000000e+00,-5.000404790958732359e-01,2.523252325232476778e-01,2.000000000000000000e+00
5.773568017038307687e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-2.439216016064761350e-01,-2.560295287057306468e-01,4.999511303122066708e-01,2.561272680813172498e-01,2.440193409820627379e-01,1.000000000000000000e+00,2.561272680813172498e-01,2.440193409820627379e-01,1.000000000000000000e+00,-5.000488696877933847e-01,2.443244324432427561e-01,2.000000000000000000e+00
5.774196398407163144e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-2.436472865922743036e-01,-2.562993523047211175e-01,4.999466388969953101e-01,2.564060745107303863e-01,2.437540087982835724e-01,1.000000000000000000e+00,2.564060745107303863e-01,2.437540087982835724e-01,1.000000000000000000e+00,-5.000533611030046899e-01,2.403240324032367425e-01,2.000000000000000000e+00
5.968994622752164858e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.545234377660980873e-01,-3.345536285552296318e-01,4.890770663213275804e-01,3.563994959125743600e-01,1.763693051234428433e-01,1.000000000000000000e+00,3.563994959125743600e-01,1.763693051234428433e-01,1.000000000000000000e+00,-5.109229336786724751e-01,-9.997999799980021862e-01,2.000000000000000000e+00
6.148083312875795237e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-6.734568829925724476e-02,-3.953940721939930292e-01,4.627397604932502184e-01,4.699145512074925923e-01,1.418661673127568079e-01,1.000000000000000000e+00,4.699145512074925923e-01,1.418661673127568079e-01,1.000000000000000000e+00,-5.372602395067498371e-01,1.399139913991405137e-01,2.000000000000000000e+00
6.148711694244649806e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-6.703434737078484140e-02,-3.955863070793642078e-01,4.626206544501487716e-01,4.703449981790663870e-01,1.417930384704870206e-01,1.000000000000000000e+00,4.703449981790663870e-01,1.417930384704870206e-01,1.000000000000000000e+00,-5.373793455498512284e-01,1.439143914391465273e-01,2.000000000000000000e+00
6.205894398810440471e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-3.860698842913862922e-02,-4.124164674889917448e-01,4.510234559181303116e-01,5.103695556527310107e-01,1.365600765928779436e-01,1.000000000000000000e+00,5.103695556527310107e-01,1.365600765928779436e-01,1.000000000000000000e+00,-5.489765440818696884e-01,5.079507950795090210e-01,2.000000000000000000e+00
6.206522780179295928e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-3.829372814542120196e-02,-4.125940220946101022e-01,4.508877502400312487e-01,5.108185216145475493e-01,1.365182276653586491e-01,1.000000000000000000e+00,5.108185216145475493e-01,1.365182276653586491e-01,1.000000000000000000e+00,-5.491122497599687513e-01,5.119511951195150345e-01,2.000000000000000000e+00
6.282556925810731663e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-3.141906637503538323e-04,-4.328555210699683298e-01,4.331697117337185987e-01,5.665160976025310768e-01,1.339747671963131270e-01,1.000000000000000000e+00,5.665160976025310768e-01,1.339747671963131270e-01,1.000000000000000000e+00,-5.668302882662814568e-01,9.959995999599939864e-01,2.000000000000000000e+00
6.283185307179586232e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.224646799147353207e-16,-4.330127018922194093e-01,4.330127018922192983e-01,-5.669872981077807017e-01,-1.000000000000000000e+00,-1.339745962155612924e-01,-5.669872981077807017e-01,-1.000000000000000000e+00,-1.339745962155612924e-01,5.669872981077805907e-01,1.000000000000000000e+00,1.000000000000000000e+00
