wt, sa, sb, sc, d_a, d_b, d_c, d_a_mod, d_b_mod, d_c_mod, d_a_mod_clip, d_b_mod_clip, d_c_mod_clip, d_zero, c, dominant_phase_idx
3.664720143161451116e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-6.994285183423446517e-01,1.399999844522639592e+00,-7.005713261802943848e-01,-1.099428362864984354e+00,1.000000000000000000e+00,-1.100571170702933976e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,3.999998445226395916e-01,3.303330333033329680e-01,1.000000000000000000e+00
3.665348524530305685e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-7.001904593416276024e-01,1.399999982724737357e+00,-6.998095233831090889e-01,-1.100190442066364849e+00,1.000000000000000000e+00,-1.099809506107846335e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,3.999999827247373574e-01,3.343334333433354288e-01,1.000000000000000000e+00
3.742011051530596877e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-7.909828397582276960e-01,1.395871152983502173e+00,-6.048883132252738104e-01,-1.186853992741729868e+00,1.000000000000000000e+00,-1.000759466208775983e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,3.958711529835021725e-01,8.223822382238239470e-01,1.000000000000000000e+00
3.742639432899451890e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-7.917085513818202802e-01,1.395803363020697407e+00,-6.040948116388765721e-01,-1.187511914402517688e+00,1.000000000000000000e+00,-9.998981746595739795e-01,-1.000000000000000000e+00,1.000000000000000000e+00,-9.998981746595739795e-01,3.958033630206974074e-01,8.263826382638299606e-01,1.000000000000000000e+00
3.769659831760209912e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-8.226146393422927305e-01,1.392367392426536732e+00,-5.697527530842434462e-01,-1.214982031768829351e+00,1.000000000000000000e+00,-9.621201455107801781e-01,-1.000000000000000000e+00,1.000000000000000000e+00,-9.621201455107801781e-01,3.923673924265367319e-01,9.983998399839961735e-01,1.000000000000000000e+00
3.936809275875598590e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-9.996213996600766816e-01,1.348673346555774311e+00,-3.490519468956969074e-01,-1.348294746215850992e+00,1.000000000000000000e+00,-6.977252934514712734e-01,-1.000000000000000000e+00,1.000000000000000000e+00,-6.977252934514712734e-01,3.486733465557743106e-01,-6.250625062506287577e-02,1.000000000000000000e+00
3.937437657244453604e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000237130467125812e+00,1.348437056206243989e+00,-3.481999257391176772e-01,-1.348674186673369801e+00,1.000000000000000000e+00,-6.966369819453617218e-01,-1.000000000000000000e+00,1.000000000000000000e+00,-6.966369819453617218e-01,3.484370562062439891e-01,-6.650665066506533663e-02,1.000000000000000000e+00
4.014100184244744796e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.072320836618211981e+00,1.315644874546568754e+00,-2.433240379283562738e-01,-1.387965711164780735e+00,1.000000000000000000e+00,-5.589689124749250837e-01,-1.000000000000000000e+00,1.000000000000000000e+00,-5.589689124749250837e-01,3.156448745465687544e-01,-5.545554555455609602e-01,1.000000000000000000e+00
4.014728565613599365e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.072886212794262217e+00,1.315343857967566032e+00,-2.424576451733034543e-01,-1.388230070761828250e+00,1.000000000000000000e+00,-5.578015031408695146e-01,-1.000000000000000000e+00,1.000000000000000000e+00,-5.578015031408695146e-01,3.153438579675660325e-01,-5.585558555855598684e-01,1.000000000000000000e+00
4.083850516187632174e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.132442781615762950e+00,1.279088846773410060e+00,-1.466460651576464158e-01,-1.411531628389173010e+00,1.000000000000000000e+00,-4.257349119310565033e-01,-1.000000000000000000e+00,1.000000000000000000e+00,-4.257349119310565033e-01,2.790888467734100598e-01,-9.985998599860010927e-01,1.000000000000000000e+00
4.188161823417535956e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.211995458995911212e+00,1.212875192854412365e+00,-8.797338585006477972e-04,-1.424870651850323577e+00,1.000000000000000000e+00,-2.137549267129130182e-01,-1.000000000000000000e+00,1.000000000000000000e+00,-2.137549267129130182e-01,2.128751928544123651e-01,-3.373337333733346100e-01,1.000000000000000000e+00
4.188790204786391413e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.212435565298214168e+00,1.212435565298213502e+00,1.243449787580175246e-15,-1.000000000000000000e+00,1.424871130596427671e+00,2.124355652982154175e-01,-1.000000000000000000e+00,1.000000000000000000e+00,2.124355652982154175e-01,-2.124355652982141685e-01,-3.333333333333285964e-01,0.000000000000000000e+00
4.313838097188504861e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.290274075136083942e+00,1.115662922375447730e+00,1.746111527606365732e-01,-1.000000000000000000e+00,1.405936997511531672e+00,4.648852278967204876e-01,-1.000000000000000000e+00,1.000000000000000000e+00,4.648852278967204876e-01,-2.902740751360839422e-01,4.627462746274630945e-01,0.000000000000000000e+00
4.314466478557360318e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.290615230334068553e+00,1.115131247418865268e+00,1.754839829152037844e-01,-1.000000000000000000e+00,1.405746477752933821e+00,4.660992132492723372e-01,-1.000000000000000000e+00,1.000000000000000000e+00,4.660992132492723372e-01,-2.906152303340685528e-01,4.667466746674726608e-01,0.000000000000000000e+00
4.398041200615054436e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.331397543335648415e+00,1.040579334247227594e+00,2.908182090884210980e-01,-1.000000000000000000e+00,1.371976877582876009e+00,6.222157524240694570e-01,-1.000000000000000000e+00,1.000000000000000000e+00,6.222157524240694570e-01,-3.313975433356484146e-01,9.987998799880024592e-01,0.000000000000000000e+00
4.440142752328328335e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.348437056206244211e+00,1.000237130467125812e+00,3.481999257391188429e-01,-1.000000000000000000e+00,1.348674186673370023e+00,6.966369819453630541e-01,-1.000000000000000000e+00,1.000000000000000000e+00,6.966369819453630541e-01,-3.484370562062442112e-01,7.331733173317367402e-01,0.000000000000000000e+00
4.440771133697183792e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.348673346555774533e+00,9.996213996600761265e-01,3.490519468956987392e-01,-1.000000000000000000e+00,1.348294746215850548e+00,6.977252934514732718e-01,-1.000000000000000000e+00,1.000000000000000000e+00,6.977252934514732718e-01,-3.486733465557745326e-01,7.291729172917271740e-01,0.000000000000000000e+00
4.444541421910312984e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.350079902033087142e+00,9.959187343518507429e-01,3.541611676812367326e-01,-1.000000000000000000e+00,1.345998636384937885e+00,7.042410697143238751e-01,-1.000000000000000000e+00,1.000000000000000000e+00,7.042410697143238751e-01,-3.500799020330871425e-01,7.051705170517017507e-01,0.000000000000000000e+00
4.445169803279167553e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.350312462645377076e+00,9.953002456637857209e-01,3.550122169815915774e-01,-1.000000000000000000e+00,1.345612708309162908e+00,7.053246796269686536e-01,-1.000000000000000000e+00,1.000000000000000000e+00,7.053246796269686536e-01,-3.503124626453770762e-01,7.011701170116992898e-01,0.000000000000000000e+00
4.634940976673330049e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.395803363020697407e+00,7.917085513818199471e-01,6.040948116388777933e-01,-1.000000000000000000e+00,1.187511914402517466e+00,9.998981746595752007e-01,-1.000000000000000000e+00,1.000000000000000000e+00,9.998981746595752007e-01,-3.958033630206974074e-01,-5.069506950695057412e-01,0.000000000000000000e+00
4.635569358042185506e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.395871152983502173e+00,7.909828397582271409e-01,6.048883132252754757e-01,-1.000000000000000000e+00,1.186853992741729424e+00,1.000759466208777759e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-3.958711529835021725e-01,-5.109510951095153075e-01,0.000000000000000000e+00
4.712231885042475810e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.399999982724737357e+00,7.001904593416279354e-01,6.998095233831096440e-01,-1.000000000000000000e+00,1.100190442066365293e+00,1.099809506107847001e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-3.999999827247373574e-01,-9.989998999900002730e-01,0.000000000000000000e+00
4.789522793411622459e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.395837326897688691e+00,6.044915922685062393e-01,7.913457346291827843e-01,-1.000000000000000000e+00,1.000328919166194819e+00,1.187183061526871475e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-3.958373268976886905e-01,-5.089508950895051953e-01,0.000000000000000000e+00
4.790151174780477028e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.395769261355880975e+00,6.036979713755534771e-01,7.920712899803277196e-01,-1.000000000000000000e+00,9.994672327314344518e-01,1.187840551336208694e+00,-1.000000000000000000e+00,9.994672327314344518e-01,1.000000000000000000e+00,-3.957692613558809747e-01,-5.049504950495027344e-01,0.000000000000000000e+00
4.979922348174639524e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.350196248982073577e+00,3.545867098330658940e-01,9.956095391490077384e-01,-1.000000000000000000e+00,7.047829588151395264e-01,1.345805788131081204e+00,-1.000000000000000000e+00,7.047829588151395264e-01,1.000000000000000000e+00,-3.501962489820735769e-01,7.031703170317022966e-01,0.000000000000000000e+00
4.980550729543494981e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.349963421809902586e+00,3.537355905681064949e-01,9.962278312417960358e-01,-1.000000000000000000e+00,7.036990123780091366e-01,1.346191253051698622e+00,-1.000000000000000000e+00,7.036990123780091366e-01,1.000000000000000000e+00,-3.499634218099025862e-01,7.071707170717118629e-01,0.000000000000000000e+00
4.984321017756624173e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.348555267942855407e+00,3.486259535248495411e-01,9.999293144180059212e-01,-1.000000000000000000e+00,6.971812214677048924e-01,1.348484582360861328e+00,-1.000000000000000000e+00,6.971812214677048924e-01,1.000000000000000000e+00,-3.485552679428554068e-01,7.311731173117372862e-01,0.000000000000000000e+00
4.984949399125478742e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.348318711357609834e+00,3.477738635805568967e-01,1.000544847777053103e+00,-1.000000000000000000e+00,6.960925749381667860e-01,1.348863559134662937e+00,-1.000000000000000000e+00,6.960925749381667860e-01,1.000000000000000000e+00,-3.483187113576098337e-01,7.351735173517397470e-01,0.000000000000000000e+00
5.026422569469898072e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.331533482844170058e+00,2.912484667696248475e-01,1.040285016074545377e+00,-1.000000000000000000e+00,6.227819496137949606e-01,1.371818498918715434e+00,-1.000000000000000000e+00,6.227819496137949606e-01,1.000000000000000000e+00,-3.315334828441700576e-01,9.991999199919980867e-01,0.000000000000000000e+00
5.109997291527592189e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.290785616835332883e+00,1.759203720294670592e-01,1.114865244805865796e+00,-1.000000000000000000e+00,4.667059888647999699e-01,1.405650861641198679e+00,-1.000000000000000000e+00,4.667059888647999699e-01,1.000000000000000000e+00,-2.907856168353328830e-01,4.687468746874685621e-01,0.000000000000000000e+00
5.110625672896447647e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.290444716428707839e+00,1.750475764778980092e-01,1.115397139950810024e+00,-1.000000000000000000e+00,4.654922929066058757e-01,1.405841856379517862e+00,-1.000000000000000000e+00,4.654922929066058757e-01,1.000000000000000000e+00,-2.904447164287078387e-01,4.647464746474625485e-01,0.000000000000000000e+00
5.235673565298561094e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.212655438930430485e+00,4.398669509614010621e-04,1.212215571979468942e+00,-1.000000000000000000e+00,2.130953058813918888e-01,1.424871010909899427e+00,-1.000000000000000000e+00,2.130953058813918888e-01,1.000000000000000000e+00,-2.126554389304304848e-01,-3.313331333133291423e-01,0.000000000000000000e+00
5.236301946667416551e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.212215571979468498e+00,-4.398669509623016546e-04,1.212655438930430929e+00,-1.424871010909899427e+00,-2.130953058813932210e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-2.130953058813932210e-01,1.000000000000000000e+00,2.126554389304309289e-01,-3.353335333533422613e-01,2.000000000000000000e+00
5.340613253897320334e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.132701351286758085e+00,-1.462086107285439640e-01,1.278909962015302160e+00,-1.411611313302060244e+00,-4.251185727438461237e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-4.251185727438461237e-01,1.000000000000000000e+00,2.789099620153021597e-01,-9.993999399939994532e-01,2.000000000000000000e+00
5.409735204471353143e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.073168742030029765e+00,-2.420244128728005484e-01,1.315193154902830175e+00,-1.388361896932859940e+00,-5.572175677756306955e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-5.572175677756306955e-01,1.000000000000000000e+00,3.151931549028301749e-01,-5.605560556055593224e-01,2.000000000000000000e+00
5.410363585840207712e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.072603577647689210e+00,-2.428908535394115886e-01,1.315494431187100854e+00,-1.388098008834790065e+00,-5.583852847265124986e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-5.583852847265124986e-01,1.000000000000000000e+00,3.154944311871008544e-01,-5.565556555655533089e-01,2.000000000000000000e+00
5.487026112840498904e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000544847777052437e+00,-3.477738635805577849e-01,1.348318711357610278e+00,-1.348863559134662715e+00,-6.960925749381681182e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-6.960925749381681182e-01,1.000000000000000000e+00,3.483187113576102778e-01,-6.850685068506834341e-02,2.000000000000000000e+00
5.487654494209353473e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-9.999293144180053661e-01,-3.486259535248504293e-01,1.348555267942855629e+00,-1.348484582360860884e+00,-6.971812214677060027e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-6.971812214677060027e-01,1.000000000000000000e+00,3.485552679428556289e-01,-6.450645064506943527e-02,2.000000000000000000e+00
5.654803938324742596e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-8.229705235536414198e-01,-5.693509314896108009e-01,1.392321455043251888e+00,-1.215291978596893419e+00,-9.616723865328626886e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-9.616723865328626886e-01,1.000000000000000000e+00,3.923214550432518877e-01,9.995999599960043724e-01,2.000000000000000000e+00
5.681824337185500617e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-7.920712899803269424e-01,-6.036979713755542543e-01,1.395769261355880975e+00,-1.187840551336207806e+00,-9.994672327314352289e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-9.994672327314352289e-01,1.000000000000000000e+00,3.957692613558809747e-01,8.283828382838294146e-01,2.000000000000000000e+00
5.682452718554355187e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-7.913457346291820071e-01,-6.044915922685070164e-01,1.395837326897688691e+00,-1.187183061526870809e+00,-1.000328919166195707e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,3.958373268976886905e-01,8.243824382438234011e-01,2.000000000000000000e+00
5.759115245554646378e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-7.005713261802951619e-01,-6.994285183423446517e-01,1.399999844522639592e+00,-1.100571170702934864e+00,-1.099428362864984354e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,3.999998445226395916e-01,3.363336333633384356e-01,2.000000000000000000e+00
5.759743626923501836e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-6.998095233831088668e-01,-7.001904593416287126e-01,1.399999982724737357e+00,-1.099809506107846335e+00,-1.100190442066366181e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,3.999999827247373574e-01,3.323332333233253166e-01,2.000000000000000000e+00
5.836406153923792139e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-6.048883132252746986e-01,-7.909828397582276960e-01,1.395871152983502173e+00,-1.000759466208776871e+00,-1.186853992741729868e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,3.958711529835021725e-01,-1.557155715571596488e-01,2.000000000000000000e+00
5.837034535292647597e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-6.040948116388769051e-01,-7.917085513818207243e-01,1.395803363020697407e+00,-9.998981746595743125e-01,-1.187511914402518132e+00,1.000000000000000000e+00,-9.998981746595743125e-01,-1.000000000000000000e+00,1.000000000000000000e+00,3.958033630206974074e-01,-1.597159715971656624e-01,2.000000000000000000e+00
5.943859367997970544e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-4.659921594248143673e-01,-9.103054905287734089e-01,1.376297649953587499e+00,-8.422898093784019213e-01,-1.286603140482360796e+00,1.000000000000000000e+00,-8.422898093784019213e-01,-1.000000000000000000e+00,1.000000000000000000e+00,3.762976499535874986e-01,-8.397839783978398032e-01,2.000000000000000000e+00
5.944487749366826002e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-4.651624966562716290e-01,-9.109736864163121561e-01,1.376136183072583341e+00,-8.412986797288549701e-01,-1.287109869488895608e+00,1.000000000000000000e+00,-8.412986797288549701e-01,-1.000000000000000000e+00,1.000000000000000000e+00,3.761361830725833411e-01,-8.437843784378458167e-01,2.000000000000000000e+00
5.968994622752164858e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-4.326656257450746113e-01,-9.367501599546429469e-01,1.369415785699717114e+00,-8.020814114447917254e-01,-1.306165945654360172e+00,1.000000000000000000e+00,-8.020814114447917254e-01,-1.000000000000000000e+00,1.000000000000000000e+00,3.694157856997171141e-01,-9.997999799980021862e-01,2.000000000000000000e+00
6.010467793096584188e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-3.770893133830560129e-01,-9.790823116931619552e-01,1.356171625076217691e+00,-7.332609384592736479e-01,-1.335253936769379646e+00,1.000000000000000000e+00,-7.332609384592736479e-01,-1.000000000000000000e+00,1.000000000000000000e+00,3.561716250762176905e-01,-7.361736173617359213e-01,2.000000000000000000e+00
6.011096174465438757e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-3.762420178461969855e-01,-9.797109387497106026e-01,1.355952956595907199e+00,-7.321949744421041295e-01,-1.335663895345617913e+00,1.000000000000000000e+00,-7.321949744421041295e-01,-1.000000000000000000e+00,1.000000000000000000e+00,3.559529565959071995e-01,-7.321732173217299078e-01,2.000000000000000000e+00
6.031204378268793853e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-3.490519468956978510e-01,-9.996213996600766816e-01,1.348673346555774311e+00,-6.977252934514721616e-01,-1.348294746215850992e+00,1.000000000000000000e+00,-6.977252934514721616e-01,-1.000000000000000000e+00,1.000000000000000000e+00,3.486733465557743106e-01,-6.041604160416014224e-01,2.000000000000000000e+00
6.031832759637649310e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-3.481999257391179547e-01,-1.000237130467126256e+00,1.348437056206243989e+00,-6.966369819453619439e-01,-1.348674186673370246e+00,1.000000000000000000e+00,-6.966369819453619439e-01,-1.000000000000000000e+00,1.000000000000000000e+00,3.484370562062439891e-01,-6.001600160015954089e-01,2.000000000000000000e+00
6.282556925810731663e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-8.797338585009906219e-04,-1.211995458995911212e+00,1.212875192854411921e+00,-2.137549267129129071e-01,-1.424870651850323133e+00,1.000000000000000000e+00,-2.137549267129129071e-01,-1.000000000000000000e+00,1.000000000000000000e+00,2.128751928544119210e-01,9.959995999599939864e-01,2.000000000000000000e+00
6.283185307179586232e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-3.429011037612588783e-16,-1.212435565298214168e+00,1.212435565298213946e+00,2.124355652982138354e-01,-1.000000000000000000e+00,1.424871130596428115e+00,2.124355652982138354e-01,-1.000000000000000000e+00,1.000000000000000000e+00,-2.124355652982141685e-01,1.000000000000000000e+00,1.000000000000000000e+00
