wt, sa, sb, sc, d_a, d_b, d_c, d_a_mod, d_b_mod, d_c_mod, d_a_mod_clip, d_b_mod_clip, d_c_mod_clip, d_zero, c, dominant_phase_idx
4.038607057630083652e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-7.814675449743005986e-01,9.310867655517575114e-01,-1.496192205774565798e-01,-7.125543105260581100e-01,1.000000000000000000e+00,-8.070598612921409121e-02,-7.125543105260581100e-01,1.000000000000000000e+00,-8.070598612921409121e-02,-6.891323444824248856e-02,-7.105710571057137770e-01,1.000000000000000000e+00
4.039235438998938221e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-7.818594666358470446e-01,9.308573495998946346e-01,-1.489978829640472291e-01,-7.127168162357416792e-01,1.000000000000000000e+00,-7.985523256394186364e-02,-7.127168162357416792e-01,1.000000000000000000e+00,-7.985523256394186364e-02,-6.914265040010536545e-02,-7.145714571457126851e-01,1.000000000000000000e+00
4.083850516187632174e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-8.088877011541164563e-01,9.136348905524357411e-01,-1.047471893983188823e-01,-7.225225917065521974e-01,1.000000000000000000e+00,-1.838207995075462342e-02,-7.225225917065521974e-01,1.000000000000000000e+00,-1.838207995075462342e-02,-8.636510944756425889e-02,-9.985998599860010927e-01,1.000000000000000000e+00
4.126580449269761530e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-8.332653430452376941e-01,8.954349804767179899e-01,-6.216963743147995575e-02,-7.287003235219556840e-01,1.000000000000000000e+00,4.239538209180205436e-02,-7.287003235219556840e-01,1.000000000000000000e+00,4.239538209180205436e-02,-1.045650195232820101e-01,-7.293729372937285405e-01,1.000000000000000000e+00
4.127208830638616099e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-8.336125937804496067e-01,8.951550531528216226e-01,-6.154245937237173836e-02,-7.287676469332712292e-01,1.000000000000000000e+00,4.330248747480663907e-02,-7.287676469332712292e-01,1.000000000000000000e+00,4.330248747480663907e-02,-1.048449468471783774e-01,-7.253725372537260796e-01,1.000000000000000000e+00
4.188161823417535956e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-8.657110421399366595e-01,8.663394234674374195e-01,-6.283813275004627432e-04,-7.320504656073740790e-01,1.000000000000000000e+00,1.330321952050621259e-01,-7.320504656073740790e-01,1.000000000000000000e+00,1.330321952050621259e-01,-1.336605765325625805e-01,-3.373337333733346100e-01,1.000000000000000000e+00
4.188790204786391413e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-8.660254037844388186e-01,8.660254037844382635e-01,8.881784197001252323e-16,-1.000000000000000000e+00,7.320508075688770822e-01,-1.339745962155602932e-01,-1.000000000000000000e+00,7.320508075688770822e-01,-1.339745962155602932e-01,1.339745962155611814e-01,-3.333333333333285964e-01,0.000000000000000000e+00
4.229006612393100717e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-8.854279448655045792e-01,8.452223771132467700e-01,4.020556775225814922e-02,-1.000000000000000000e+00,7.306503219787513492e-01,-7.436648738223727850e-02,-1.000000000000000000e+00,7.306503219787513492e-01,-7.436648738223727850e-02,1.145720551344954208e-01,-7.730773077307873109e-02,0.000000000000000000e+00
4.229634993761956174e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-8.857198270359623038e-01,8.448863939848015869e-01,4.083343305116106381e-02,-1.000000000000000000e+00,7.306062210207638907e-01,-7.344673991287663239e-02,-1.000000000000000000e+00,7.306062210207638907e-01,-7.344673991287663239e-02,1.142801729640376962e-01,-7.330733073307271752e-02,0.000000000000000000e+00
4.352169360688650457e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-9.358194347480552899e-01,7.731661491832078070e-01,1.626532855648477049e-01,-1.000000000000000000e+00,7.089855839312630970e-01,9.847272031290299488e-02,-1.000000000000000000e+00,7.089855839312630970e-01,9.847272031290299488e-02,6.418056525194471007e-02,7.067706770677055772e-01,0.000000000000000000e+00
4.352797742057505026e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-9.360407416911316059e-01,7.727674748855173359e-01,1.632732668056146030e-01,-1.000000000000000000e+00,7.088082165766489418e-01,9.931400849674620890e-02,-1.000000000000000000e+00,7.088082165766489418e-01,9.931400849674620890e-02,6.395925830886839414e-02,7.107710771077080381e-01,0.000000000000000000e+00
4.398041200615054436e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-9.509982452397488517e-01,7.432709530337340276e-01,2.077272922060150739e-01,-1.000000000000000000e+00,6.942691982734828793e-01,1.587255374457639256e-01,-1.000000000000000000e+00,6.942691982734828793e-01,1.587255374457639256e-01,4.900175476025114829e-02,9.987998799880024592e-01,0.000000000000000000e+00
4.448940091492296744e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-9.654975901136113592e-01,7.082721920993445552e-01,2.572253980142670815e-01,-1.000000000000000000e+00,6.737697822129559144e-01,2.227229881278784407e-01,-1.000000000000000000e+00,6.737697822129559144e-01,2.227229881278784407e-01,3.450240988638864081e-02,6.771677167716738666e-01,0.000000000000000000e+00
4.449568472861151314e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-9.656610375246155176e-01,7.078284530976305389e-01,2.578325844269853118e-01,-1.000000000000000000e+00,6.734894906222460564e-01,2.234936219516008293e-01,-1.000000000000000000e+00,6.734894906222460564e-01,2.234936219516008293e-01,3.433896247538448243e-02,6.731673167316714057e-01,0.000000000000000000e+00
4.508636321533506575e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-9.793141405079743844e-01,6.648936550496443720e-01,3.144204854583302899e-01,-1.000000000000000000e+00,6.442077955576187565e-01,2.937346259663046744e-01,-1.000000000000000000e+00,6.442077955576187565e-01,2.937346259663046744e-01,2.068585949202561558e-02,2.971297129712944241e-01,0.000000000000000000e+00
4.509264702902361144e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-9.794410974695511030e-01,6.644241618649304737e-01,3.150169356046209068e-01,-1.000000000000000000e+00,6.438652593344815767e-01,2.944580330741720098e-01,-1.000000000000000000e+00,6.438652593344815767e-01,2.944580330741720098e-01,2.055890253044889704e-02,2.931293129312955159e-01,0.000000000000000000e+00
4.712231885042475810e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-9.999999876605267790e-01,5.001360423868771443e-01,4.998639452736498012e-01,-1.000000000000000000e+00,5.001360300474039233e-01,4.998639329341765802e-01,-1.000000000000000000e+00,5.001360300474039233e-01,4.998639329341765802e-01,1.233947322099027133e-08,-9.989998999900002730e-01,0.000000000000000000e+00
4.915199067182590476e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-9.795044309240247271e-01,3.153151140467690405e-01,6.641893168772557976e-01,-1.000000000000000000e+00,2.948195449707937676e-01,6.436937478012805247e-01,-1.000000000000000000e+00,2.948195449707937676e-01,6.436937478012805247e-01,2.049556907597527289e-02,2.911291129112925091e-01,0.000000000000000000e+00
4.915827448551445933e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-9.793776673287805101e-01,3.147187260653279695e-01,6.646589412634527072e-01,-1.000000000000000000e+00,2.940963933941084796e-01,6.440366085922332173e-01,-1.000000000000000000e+00,2.940963933941084796e-01,6.440366085922332173e-01,2.062233267121948987e-02,2.951295129512985227e-01,0.000000000000000000e+00
4.974895297223801194e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-9.657426182451673835e-01,2.581361394701086609e-01,7.076064787750588891e-01,-1.000000000000000000e+00,2.238787577152760444e-01,6.733490970202262726e-01,-1.000000000000000000e+00,2.238787577152760444e-01,6.733490970202262726e-01,3.425738175483261649e-02,6.711671167116755043e-01,0.000000000000000000e+00
4.975523678592655763e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-9.655793614780758816e-01,2.575290039317144064e-01,7.080503575463615862e-01,-1.000000000000000000e+00,2.231083654097902880e-01,6.736297190244374677e-01,-1.000000000000000000e+00,2.231083654097902880e-01,6.736297190244374677e-01,3.442063852192411844e-02,6.751675167516744125e-01,0.000000000000000000e+00
5.026422569469898072e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-9.510953448886929618e-01,2.080346191211606133e-01,7.430607257675324595e-01,-1.000000000000000000e+00,1.591299640098535750e-01,6.941560706562254213e-01,-1.000000000000000000e+00,1.591299640098535750e-01,6.941560706562254213e-01,4.890465511130703824e-02,9.991999199919980867e-01,0.000000000000000000e+00
5.071666028027447481e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-9.361512565651337603e-01,1.635832332648242404e-01,7.725680233003096031e-01,-1.000000000000000000e+00,9.973448982995800072e-02,7.087192798654433634e-01,-1.000000000000000000e+00,9.973448982995800072e-02,7.087192798654433634e-01,6.384874343486623971e-02,7.127712771277074921e-01,0.000000000000000000e+00
5.072294409396302051e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-9.359301344151325086e-01,1.629632842287546957e-01,7.729668501863778962e-01,-1.000000000000000000e+00,9.889341864388720427e-02,7.088969846015104048e-01,-1.000000000000000000e+00,9.889341864388720427e-02,7.088969846015104048e-01,6.406986558486749139e-02,7.087708770877014786e-01,0.000000000000000000e+00
5.194828776322996333e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-8.858656369765995908e-01,4.114735966974964604e-02,8.447182773068498962e-01,-1.000000000000000000e+00,-7.298700335365077008e-02,7.305839142834494870e-01,-1.000000000000000000e+00,-7.298700335365077008e-02,7.305839142834494870e-01,1.141343630234004092e-01,-7.130713071307326345e-02,0.000000000000000000e+00
5.195457157691851791e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-8.855739296607961775e-01,4.051950240166565104e-02,8.450544272591304917e-01,-1.000000000000000000e+00,-7.390656793753816456e-02,7.306283569199266692e-01,-1.000000000000000000e+00,-7.390656793753816456e-02,7.306283569199266692e-01,1.144260703392038225e-01,-7.530753075307927702e-02,0.000000000000000000e+00
5.235673565298561094e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-8.661824563788789177e-01,3.141906792581436545e-04,8.658682656996207205e-01,-1.000000000000000000e+00,-1.335033529418629406e-01,7.320507220784996383e-01,-1.000000000000000000e+00,-1.335033529418629406e-01,7.320507220784996383e-01,1.338175436211210823e-01,-3.313331333133291423e-01,0.000000000000000000e+00
5.236301946667416551e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-8.658682656996203875e-01,-3.141906792587869117e-04,8.661824563788792508e-01,-7.320507220784996383e-01,1.335033529418619691e-01,1.000000000000000000e+00,-7.320507220784996383e-01,1.335033529418619691e-01,1.000000000000000000e+00,-1.338175436211207492e-01,-3.353335333533422613e-01,2.000000000000000000e+00
5.297883320815190977e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-8.334390095496367890e-01,-6.185605145501096164e-02,8.952950610046477298e-01,-7.287340705542845187e-01,4.284888754034130859e-02,1.000000000000000000e+00,-7.287340705542845187e-01,4.284888754034130859e-02,1.000000000000000000e+00,-1.047049389953522702e-01,-7.273727372737326391e-01,2.000000000000000000e+00
5.298511702184045546e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-8.330915942843958311e-01,-6.248321727082589705e-02,8.955748115552216726e-01,-7.286664058396175037e-01,4.194197117395243035e-02,1.000000000000000000e+00,-7.286664058396175037e-01,4.194197117395243035e-02,1.000000000000000000e+00,-1.044251884447783274e-01,-7.313731373137315472e-01,2.000000000000000000e+00
5.340613253897320334e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-8.090723937762558382e-01,-1.044347219489599882e-01,9.135071157252158125e-01,-7.225795095014716507e-01,-1.794183767417580067e-02,1.000000000000000000e+00,-7.225795095014716507e-01,-1.794183767417580067e-02,1.000000000000000000e+00,-8.649288427478418750e-02,-9.993999399939994532e-01,2.000000000000000000e+00
5.385228331086014286e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-7.820553117034836355e-01,-1.486871920793444435e-01,9.307425037828279679e-01,-7.127978154863116034e-01,-7.942969586217241140e-02,1.000000000000000000e+00,-7.127978154863116034e-01,-7.942969586217241140e-02,1.000000000000000000e+00,-6.925749621717203208e-02,-7.165716571657156919e-01,2.000000000000000000e+00
5.385856712454868855e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-7.816635443863391153e-01,-1.493085591403084944e-01,9.309721035266476097e-01,-7.126356479129867250e-01,-8.028066266695610409e-02,1.000000000000000000e+00,-7.126356479129867250e-01,-8.028066266695610409e-02,1.000000000000000000e+00,-6.902789647335239032e-02,-7.125712571257167838e-01,2.000000000000000000e+00
5.468174671774853834e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-7.277328930463509149e-01,-2.301063030906359552e-01,9.578391961369867591e-01,-6.855720891833376740e-01,-1.879454992276227143e-01,1.000000000000000000e+00,-6.855720891833376740e-01,-1.879454992276227143e-01,1.000000000000000000e+00,-4.216080386301324090e-02,-1.885188518851848016e-01,2.000000000000000000e+00
5.468803053143708404e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-7.273017673408151973e-01,-2.307177766887967829e-01,9.580195440296118692e-01,-6.853213113704270665e-01,-1.887373207184086521e-01,1.000000000000000000e+00,-6.853213113704270665e-01,-1.887373207184086521e-01,1.000000000000000000e+00,-4.198045597038813082e-02,-1.845184518451858935e-01,2.000000000000000000e+00
5.654803938324742596e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-5.878360882526010300e-01,-4.066792367782934292e-01,9.945153250308942372e-01,-5.823514132834952672e-01,-4.011945618091876664e-01,1.000000000000000000e+00,-5.823514132834952672e-01,-4.011945618091876664e-01,1.000000000000000000e+00,-5.484674969105762798e-03,9.995999599960043724e-01,2.000000000000000000e+00
5.759115245554646378e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-5.004080901287822902e-01,-4.995917988159604972e-01,9.999998889447425654e-01,-5.004079790735248556e-01,-4.995916877607030626e-01,1.000000000000000000e+00,-5.004079790735248556e-01,-4.995916877607030626e-01,1.000000000000000000e+00,-1.110552574346002075e-07,3.363336333633384356e-01,2.000000000000000000e+00
5.759743626923501836e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-4.998639452736492461e-01,-5.001360423868776994e-01,9.999999876605267790e-01,-4.998639329341760251e-01,-5.001360300474044784e-01,1.000000000000000000e+00,-4.998639329341760251e-01,-5.001360300474044784e-01,1.000000000000000000e+00,-1.233947322099027133e-08,3.323332333233253166e-01,2.000000000000000000e+00
5.873480654686228597e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-3.983384412546768782e-01,-5.951826313023313997e-01,9.935210725570079449e-01,-3.918595138116848231e-01,-5.887037038593393445e-01,1.000000000000000000e+00,-3.918595138116848231e-01,-5.887037038593393445e-01,1.000000000000000000e+00,-6.478927442992055141e-03,-3.917391739174007625e-01,2.000000000000000000e+00
5.874109036055083166e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-3.977619870568640525e-01,-5.956874750376390804e-01,9.934494620945029109e-01,-3.912114491513669634e-01,-5.891369371321419912e-01,1.000000000000000000e+00,-3.912114491513669634e-01,-5.891369371321419912e-01,1.000000000000000000e+00,-6.550537905497089142e-03,-3.957395739573996707e-01,2.000000000000000000e+00
5.907413248604389544e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-3.669908262406189059e-01,-6.221026877286319756e-01,9.890935139692506040e-01,-3.560843402098695099e-01,-6.111962016978825796e-01,1.000000000000000000e+00,-3.560843402098695099e-01,-6.111962016978825796e-01,1.000000000000000000e+00,-1.090648603074939604e-02,-6.077607760776047030e-01,2.000000000000000000e+00
5.908041629973245001e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-3.664062180406759128e-01,-6.225945470545892757e-01,9.890007650952650220e-01,-3.554069831359409348e-01,-6.115953121498542977e-01,1.000000000000000000e+00,-3.554069831359409348e-01,-6.115953121498542977e-01,1.000000000000000000e+00,-1.099923490473497800e-02,-6.117611761176178220e-01,2.000000000000000000e+00
5.968994622752164858e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-3.090468755321961747e-01,-6.691072571104592637e-01,9.781541326426551608e-01,-2.872010081748513355e-01,-6.472613897531144245e-01,1.000000000000000000e+00,-2.872010081748513355e-01,-6.472613897531144245e-01,1.000000000000000000e+00,-2.184586735734483920e-02,-9.997999799980021862e-01,2.000000000000000000e+00
6.019893513629407167e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-2.602603095950891121e-01,-7.060507038909938915e-01,9.663110134860827261e-01,-2.265713230811718382e-01,-6.723617173770766176e-01,1.000000000000000000e+00,-2.265713230811718382e-01,-6.723617173770766176e-01,1.000000000000000000e+00,-3.368898651391727395e-02,-6.761676167616741395e-01,2.000000000000000000e+00
6.020521894998261736e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-2.596535318548285898e-01,-7.064955598217464994e-01,9.661490916765748116e-01,-2.258026235314034014e-01,-6.726446514983213110e-01,1.000000000000000000e+00,-2.258026235314034014e-01,-6.726446514983213110e-01,1.000000000000000000e+00,-3.385090832342518841e-02,-6.721672167216681260e-01,2.000000000000000000e+00
6.107866905269085045e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.744216675740850320e-01,-7.655393121587124039e-01,9.399609797327973526e-01,-1.143826473068823846e-01,-7.055002918915097565e-01,1.000000000000000000e+00,-1.143826473068823846e-01,-7.055002918915097565e-01,1.000000000000000000e+00,-6.003902026720264740e-02,-1.161116111611164570e-01,2.000000000000000000e+00
6.108495286637939614e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.738028842345413216e-01,-7.659434547272943039e-01,9.397463389618350149e-01,-1.135492231963763365e-01,-7.056897936891293188e-01,1.000000000000000000e+00,-1.135492231963763365e-01,-7.056897936891293188e-01,1.000000000000000000e+00,-6.025366103816498509e-02,-1.121112111211104434e-01,2.000000000000000000e+00
6.282556925810731663e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-6.283813275007076645e-04,-8.657110421399366595e-01,8.663394234674371974e-01,1.330321952050620982e-01,-7.320504656073738570e-01,1.000000000000000000e+00,1.330321952050620982e-01,-7.320504656073738570e-01,1.000000000000000000e+00,-1.336605765325628026e-01,9.959995999599939864e-01,2.000000000000000000e+00
6.283185307179586232e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-2.449293598294706414e-16,-8.660254037844388186e-01,8.660254037844385966e-01,-1.339745962155614312e-01,-1.000000000000000000e+00,7.320508075688774152e-01,-1.339745962155614312e-01,-1.000000000000000000e+00,7.320508075688774152e-01,1.339745962155611814e-01,1.000000000000000000e+00,1.000000000000000000e+00
