time_s,time_ms,id_ref_A,iq_ref_A,id_A,iq_A,ud_unclipped_V,uq_unclipped_V,ud_clipped_V,uq_clipped_V,xI_d_V,xI_q_V,duty_min,duty_max,saturation_norm_V
0.0065,6.5,-100,100,-99.64477661,99.99650518,-284.7297974,-14.30600977,-284.7297974,-14.30600977,-179.8058653,359.8973398,0,0.8203092513,0.7703937862
0.0066,6.6,-100,100,-99.82777138,100.013409,-284.3254974,-14.63740489,-283.5719385,-14.47723102,-179.6737072,359.8756204,0,0.819411084,0.8706796979
0.0067,6.7,-100,100,-99.77411965,99.9995675,-284.377776,-14.48318678,-283.511866,-14.57419759,-179.5374324,359.7703702,0.04643832155,0.9258099247,4.618527782e-14
0.0068,6.8,-100,100,-99.71583576,99.9673734,-284.3820092,-14.2631674,-284.3820092,-14.2631674,-179.8079611,359.8324612,0.1402976774,0.9906106563,5.904883742e-14
0.0069,6.9,-100,100,-99.84910796,99.99176952,-284.1539883,-14.54763135,-284.1539883,-14.54763135,-179.9516127,359.8481245,0.2237630775,1,2.645106802
0.007,7,-100,100,-99.92954731,99.99861145,-283.9676602,-14.67491187,-281.3225534,-14.67491187,-178.9566761,359.6383653,0.105840495,0.9762088001,6.703246763e-14
0.0071,7.1,-100,100,-99.43383325,99.90353717,-284.807819,-13.56366864,-284.807819,-13.56366864,-179.4956756,359.8219417,0.02547583712,0.8961456974,1.953992523e-14
0.0072,7.2,-100,100,-99.67397985,99.97428344,-284.5474895,-14.22656345,-284.5474895,-14.22656345,-179.8060518,359.8708823,0,0.7773085961,2.80864293
0.0073,7.3,-100,100,-99.83431435,100.0003385,-284.247594,-14.56549124,-281.4543371,-14.27190812,-178.8540836,359.7638134,0.006965588631,0.8587679664,1.776356839e-14
0.0074,7.4,-100,100,-99.35547711,99.93332555,-285.1571022,-13.59454591,-285.1571022,-13.59454591,-179.4676793,359.8907002,0.07244600607,0.9531004497,5.728578677e-14
0.0075,7.5,-100,100,-99.64477511,99.99650763,-284.7298048,-14.30601523,-284.7298048,-14.30601523,-179.8058589,359.8973464,0.1796907461,1,0.7703982786
